-0.163019
0.040145
-0.215923
0.113630
0.087866
-0.123486
-0.210056
-0.244674
-0.210725
0.006803
-0.153100
-0.214505
-0.192337
0.485049
0.021224
0.016281
-0.070701
-0.104956
0.163251
-0.147571
-0.032143
0.186725
-0.023539
0.343708
-0.086756
0.009147
0.011513
0.126450
-0.209752
-0.001541
-0.184808
-0.045688
-0.229298
-0.257871
-0.237723
-0.025992
-0.203236
0.008025
-0.250182
0.078818
-0.120044
0.024240
-0.304146
-0.069605
-0.028774
-0.039554
-0.030053
0.038902
-0.161384
0.140998
