0.169511 -0.091995 -0.006125 0.119896 -0.002463 0.112449 -0.017818 -0.016080 -0.096397 -0.006075 0.131034 -0.000000 -0.069253 -0.202362 -0.021322 0.108000 0.059247 -0.192608 0.036666 0.216989 -0.117762 0.080789 0.008759 0.062238 0.069074 -0.004554 0.107340 0.031537 -0.001284 -0.143743 -0.081962 0.115278 -0.026697 0.001824 0.000000 -0.048242 0.039874 -0.017927 0.084942 -0.017091 0.112748 -0.015726 0.064178 0.152831 -0.090226 -0.077813 0.142089 0.000203 0.112906 0.009209
-0.099811 -0.159383 0.042300 0.097651 0.065064 0.104000 -0.022130 0.084869 0.109017 0.110732 0.016382 0.023715 0.032369 -0.033990 -0.047257 0.027815 0.012060 -0.098441 0.098826 0.034099 -0.177684 -0.045435 0.039120 -0.049855 0.106217 0.049330 -0.120866 0.055489 -0.010393 -0.082500 -0.096812 0.012612 0.076487 0.150915 0.001774 -0.039295 0.040943 -0.071690 0.021649 -0.015477 0.166228 -0.028523 -0.046138 0.057472 -0.141183 -0.072507 0.069325 -0.060151 -0.099218 -0.174926
0.032941 -0.225092 -0.282479 -0.136283 0.031441 -0.004967 0.017510 -0.104914 -0.288987 -0.222927 -0.145157 -0.260132 -0.142638 0.081342 -0.020729 -0.124258 -0.128722 -0.019031 0.064757 -0.070798 0.037311 -0.093985 -0.047982 0.029270 -0.298043 -0.303097 -0.241517 -0.166713 -0.098919 -0.203117 -0.286403 -0.201697 -0.262115 -0.137624 -0.033473 -0.012815 -0.059775 -0.371970 -0.121904 -0.226184 -0.209788 -0.000620 -0.119561 0.103043 -0.317890 0.036358 -0.229510 0.073211 -0.202537 -0.080096
-0.080331 0.071551 -0.009735 -0.095453 -0.081815 -0.058247 -0.201105 -0.061215 0.014075 0.090247 -0.016592 -0.010901 -0.067249 0.062528 0.007582 -0.074819 -0.151752 -0.037853 0.061223 0.077719 0.030071 0.120271 0.137004 -0.139429 0.136319 -0.160617 0.014651 -0.092607 -0.037569 -0.026315 0.082742 -0.205995 0.129235 -0.151602 -0.035897 -0.057660 -0.031851 -0.164768 0.147364 -0.115282 0.039629 -0.132303 0.064685 0.214556 0.002010 -0.055086 0.061354 0.080363 0.047188 -0.081772
-0.074440 -0.067629 -0.028582 0.132756 -0.091505 -0.000000 -0.107337 0.070752 0.041905 -0.022614 0.015179 -0.000029 -0.040606 -0.016371 -0.108723 0.214128 -0.096236 0.057725 0.185837 -0.014119 0.134086 -0.133511 0.049815 -0.110129 0.052850 0.156777 0.024712 0.070822 -0.050536 -0.028525 -0.101343 -0.007507 -0.070934 -0.028033 -0.023149 -0.044079 0.014742 0.096309 -0.058160 0.005061 -0.018647 0.117449 -0.088727 0.087197 -0.009831 -0.073314 0.137510 -0.080646 -0.040376 0.106950
-0.171685 -0.069357 0.139540 0.078481 -0.106025 0.122337 -0.092393 -0.056781 0.064726 0.119838 0.070842 -0.010301 -0.005766 -0.013018 -0.191916 -0.077969 0.131752 -0.081316 -0.001028 0.022628 0.179444 -0.058206 0.168944 0.132440 -0.125606 -0.114173 -0.250202 -0.098923 0.139836 -0.026959 0.028062 0.044995 -0.139025 0.086744 0.000714 -0.122395 0.138800 0.062635 -0.077304 0.081268 0.003909 -0.124656 -0.009615 -0.060144 -0.000051 -0.023933 -0.045685 0.089864 0.010642 -0.114356
0.017836 -0.020446 0.056281 -0.088742 -0.010069 -0.024470 -0.061626 0.116214 -0.073165 -0.084540 -0.097956 -0.003381 0.092336 0.020227 0.104934 -0.117581 -0.282892 0.058239 0.148469 -0.087856 -0.071504 0.016476 -0.108827 0.078566 0.060394 0.088933 0.025262 0.055543 -0.068189 -0.103482 0.046529 -0.108824 -0.153872 0.142023 -0.027825 0.152343 -0.123690 -0.023671 -0.107175 0.130334 0.022907 -0.187728 0.022150 0.106220 0.001903 -0.298311 0.158880 -0.184334 0.014310 0.012499
0.133145 -0.095638 -0.000000 -0.141549 -0.058382 -0.187482 -0.194176 -0.012725 -0.030955 0.135868 -0.004714 -0.000000 -0.006332 0.026858 0.120500 0.190527 0.184217 -0.022814 0.076493 0.104627 0.107470 0.100101 -0.000000 -0.043434 0.123311 0.047715 -0.182922 0.000005 -0.000000 -0.002336 0.010432 0.081760 0.020723 -0.041303 -0.011594 0.125904 -0.140732 -0.046787 -0.003727 0.077013 0.069736 0.000457 0.118781 0.100963 -0.000024 0.068244 -0.023046 0.294055 -0.048547 -0.019416
-0.157624 -0.008990 -0.077908 0.025040 0.039508 -0.043087 -0.225131 0.152225 0.105989 -0.068455 0.099148 -0.056366 0.052402 -0.001281 -0.027236 -0.013283 -0.026126 0.158806 -0.255853 -0.005816 -0.053026 0.012292 -0.018010 -0.036302 -0.031301 -0.064891 0.036651 -0.153630 -0.068224 -0.112803 0.197839 0.136173 -0.023857 -0.160008 0.002469 0.068432 0.038841 0.081329 -0.036808 -0.108205 0.195436 0.160817 0.128422 -0.123907 0.158517 0.017265 0.083584 -0.126146 0.077763 -0.038625
-0.099826 0.165336 0.078901 0.102838 -0.172680 -0.167505 -0.254608 0.136415 0.113225 -0.004617 -0.017442 -0.191057 -0.047131 -0.173591 0.178900 0.058516 0.148266 -0.011142 -0.054753 -0.039150 -0.076198 -0.165970 0.046219 0.021448 -0.005811 -0.083908 -0.086864 -0.099855 -0.007375 -0.072974 0.134713 0.207899 -0.054767 -0.099499 0.022645 0.200109 0.194866 0.147537 -0.030391 -0.173731 -0.213986 -0.088829 -0.090571 -0.137330 -0.101346 -0.133093 -0.036284 -0.202066 0.037191 -0.066888
0.021262 0.127196 -0.061938 0.146561 -0.108897 0.000000 -0.048900 0.087681 0.039969 0.064895 0.062618 -0.000019 -0.002416 0.048823 -0.058966 -0.032648 0.083815 -0.111391 -0.110260 0.070725 -0.130625 0.099767 0.021317 -0.194583 -0.108981 0.158466 0.096258 0.082791 -0.000186 -0.059716 0.034494 -0.058678 -0.111941 -0.107648 -0.013003 -0.227848 -0.011963 -0.120674 -0.018175 0.012861 0.122394 0.053897 0.070365 0.052954 0.076381 -0.010855 -0.075796 -0.024661 0.069214 -0.013031
0.130230 0.054618 -0.154107 0.128840 -0.112456 -0.151721 -0.002371 -0.001243 -0.080732 -0.000009 -0.014727 0.195785 0.096387 -0.154363 -0.011694 -0.106258 -0.024443 -0.071943 -0.050788 0.070891 0.070156 -0.062154 -0.064895 0.147508 0.067520 0.121108 -0.020570 0.129238 -0.101723 -0.117976 -0.122552 -0.071851 0.139521 -0.020410 0.108043 -0.219233 -0.127413 0.067259 -0.035317 -0.068753 0.078447 0.047451 -0.006226 -0.113111 -0.009960 0.185705 0.051226 -0.022423 0.010733 0.039317
0.014741 -0.038676 0.091085 -0.101618 -0.029718 0.036559 -0.027384 0.055321 0.073688 -0.076029 -0.022079 -0.011688 0.026176 0.155297 0.020721 -0.045589 -0.187894 -0.166272 0.139382 0.058080 -0.009690 -0.029254 -0.020596 -0.043261 0.027797 0.108104 -0.038103 -0.012556 -0.095794 -0.030564 -0.134712 -0.052384 -0.104159 -0.123202 -0.010786 0.011383 -0.000450 -0.046342 0.033405 0.085088 0.041089 -0.012661 0.058977 0.200436 0.000262 -0.015002 -0.040667 -0.014502 0.054886 0.138891
0.087280 -0.028491 -0.050302 -0.095123 -0.156543 0.081433 0.085400 0.123981 0.135280 0.030759 -0.024612 -0.015773 0.036020 0.292565 -0.212335 -0.073691 -0.040622 -0.001102 0.093265 0.025157 -0.000662 0.109361 -0.032177 -0.052824 -0.087335 -0.103803 -0.006280 0.094205 -0.001261 -0.088135 0.008075 0.036010 0.062987 0.084851 0.037559 0.058838 0.039039 0.110623 0.024231 0.069941 -0.080926 -0.005339 0.113476 -0.025400 0.117544 -0.236193 -0.085013 -0.099421 -0.150061 0.103296
0.155834 0.128649 0.000780 -0.137749 -0.082445 -0.133644 -0.168404 -0.023606 0.107115 0.075170 0.053319 -0.039931 -0.227004 -0.084688 -0.147035 -0.255837 -0.002347 -0.138103 -0.045489 -0.146894 0.042056 0.174059 -0.031476 0.083518 0.051398 -0.125583 0.053878 -0.017351 -0.001490 0.120342 -0.212225 -0.109427 0.021972 -0.153394 0.025770 0.161676 0.072572 0.042380 0.007715 0.027360 -0.106209 -0.004281 0.025456 0.014034 -0.079269 0.049602 0.052519 -0.030563 0.047206 -0.137644
-0.201931 -0.151062 -0.007295 0.209188 -0.163714 -0.108134 0.046182 0.139305 -0.154200 -0.072882 0.095459 -0.040793 -0.154428 0.021241 0.129540 -0.060795 -0.043149 0.099608 -0.349977 -0.245351 -0.139823 -0.064463 -0.013756 0.133769 0.028816 -0.010592 0.107091 0.128808 -0.033156 -0.041828 -0.026481 -0.171977 0.127034 -0.042532 -0.054468 -0.013743 -0.077201 0.079665 -0.050156 -0.172379 0.209854 0.086850 -0.256150 0.062574 0.029658 -0.151169 -0.088925 -0.051901 0.057869 -0.127463
0.091685 -0.243624 -0.101667 -0.245955 0.028458 -0.059500 -0.085083 0.062703 -0.151917 -0.032649 0.012423 0.009885 0.035496 0.100696 -0.012309 -0.114198 -0.025385 0.071670 0.078573 -0.074803 -0.052088 -0.283890 0.034386 0.047201 0.049036 0.048058 0.104787 -0.072922 -0.019113 -0.106336 0.116740 -0.114618 -0.034207 -0.037152 -0.020606 0.007485 -0.051191 -0.101938 -0.084594 -0.021807 -0.268895 -0.003484 -0.045212 -0.129495 0.018413 -0.006330 0.119208 -0.036353 -0.129739 0.137398
-0.267268 0.020048 -0.143786 -0.236420 0.213392 -0.253961 0.057408 0.098633 -0.036593 0.029072 0.020648 -0.033291 -0.044514 -0.207937 -0.155290 0.044900 0.099008 -0.032177 -0.104161 -0.120841 -0.141531 0.111974 -0.144024 -0.066578 -0.156694 -0.202879 -0.035184 -0.241475 -0.056798 -0.137910 -0.014903 0.105877 -0.096502 0.072218 0.023358 -0.105957 -0.116295 0.093957 -0.153208 -0.224494 -0.139058 -0.170121 -0.134070 0.008182 -0.050624 -0.172947 -0.015125 0.007358 0.082686 0.078846
0.133871 0.051447 -0.002513 -0.026158 -0.026137 0.013391 0.013260 0.000004 0.003370 -0.000152 -0.007794 -0.000000 -0.000034 -0.201927 -0.033177 -0.006010 0.013288 0.025467 0.086670 0.119619 -0.142630 -0.018640 0.000289 -0.136857 -0.067452 -0.038311 -0.003980 0.016001 -0.000002 -0.006494 0.010369 0.054085 -0.046685 -0.000178 -0.000001 0.080630 -0.001251 0.046727 -0.012217 -0.026442 0.000404 -0.051822 -0.000069 0.041987 -0.000002 -0.007831 0.053356 -0.026547 0.000391 0.025835
0.086814 0.103036 0.034699 0.061203 -0.086045 -0.000000 -0.152105 -0.078618 0.078335 -0.009255 -0.002267 -0.007585 -0.002908 0.157855 0.146886 0.036837 -0.074798 0.223248 -0.039935 -0.129492 0.054312 0.000281 -0.058438 0.099208 0.127017 -0.035562 -0.031031 -0.050095 0.000826 0.069106 0.097203 -0.021435 0.132854 -0.081278 -0.034007 0.066375 0.046882 -0.022846 -0.054973 -0.080160 0.040485 0.009751 0.002521 0.154973 0.001337 -0.048847 -0.014119 0.022682 0.028731 -0.121477
-0.062759 -0.229360 -0.162079 -0.061102 0.053694 -0.197132 0.078245 -0.275341 -0.173234 -0.167707 -0.061101 -0.045603 -0.228990 -0.063097 -0.146237 0.038085 -0.127555 -0.185767 -0.095545 -0.142767 -0.097808 -0.001629 -0.198098 0.081903 -0.071694 -0.020015 -0.157451 -0.243404 0.009879 -0.109101 0.061049 0.047398 -0.039314 -0.179851 -0.230498 0.076989 -0.079832 -0.201866 -0.202273 -0.006211 -0.164557 -0.144261 -0.133651 -0.127670 -0.035966 0.032651 -0.232107 -0.135756 -0.195150 -0.037240
0.079226 -0.057148 -0.108056 0.155117 0.034487 -0.101710 0.042336 -0.091539 -0.050984 -0.116748 -0.157473 -0.004365 -0.046632 0.028488 -0.005057 0.168888 -0.163732 -0.065849 -0.276138 0.179578 -0.173560 0.109840 0.064721 0.055975 -0.143029 0.143100 -0.042738 -0.011928 -0.077144 -0.167297 -0.104458 -0.015852 0.009895 -0.305681 -0.056066 -0.081531 -0.163259 0.029007 0.106742 0.175505 0.207386 0.052124 0.128043 -0.075906 -0.146246 -0.011676 -0.025460 0.085094 -0.046533 -0.056194
-0.222872 0.033267 -0.035241 0.038353 -0.092385 -0.148558 -0.231679 -0.133386 -0.365315 -0.124785 0.035208 -0.118207 -0.141553 -0.053161 -0.045168 0.102885 -0.060793 -0.040946 -0.044412 -0.016698 0.154109 -0.096077 -0.164692 0.087528 -0.062264 -0.208168 -0.000095 0.106057 0.031176 -0.147807 -0.215756 -0.085944 -0.053789 -0.057379 -0.012544 -0.038325 -0.054278 0.080355 -0.170478 -0.195016 -0.086206 0.057318 -0.052875 -0.063616 0.070371 -0.088965 -0.157905 0.050677 -0.154749 0.057720
0.126461 -0.047246 0.116526 0.056822 0.035776 0.196895 -0.036659 -0.029280 -0.108750 0.023374 -0.117398 -0.058276 -0.033731 0.179301 0.097285 -0.261709 -0.065687 0.030703 -0.036343 0.098531 0.075148 -0.111759 0.130341 -0.030082 -0.074484 -0.030606 0.035829 -0.113517 0.058180 0.116069 0.113223 0.047533 -0.107265 0.076588 -0.082516 -0.184174 -0.030035 -0.059244 -0.029557 -0.115893 -0.162349 -0.009328 0.197831 0.069692 -0.012134 -0.156921 0.141919 -0.096489 -0.081157 0.010696
-0.016706 0.121087 -0.009249 0.237540 -0.022736 -0.046590 -0.032539 0.108601 0.140726 0.012854 -0.004168 0.027928 0.106462 -0.021607 -0.045556 0.202878 0.000163 -0.034966 -0.014020 0.101928 0.178054 -0.065229 -0.022676 -0.016271 0.000204 -0.077680 0.095805 0.029683 0.030018 -0.010343 0.040499 -0.011235 -0.059965 0.074251 0.000739 0.082506 -0.019775 0.024706 -0.000170 -0.134494 -0.052577 0.090529 0.015900 -0.239260 0.000008 0.226324 -0.082581 0.041704 0.003981 0.027356
-0.103413 0.053760 -0.073645 0.035989 -0.048791 0.169145 -0.016426 -0.117682 -0.140604 0.095369 0.122273 -0.085034 0.078925 -0.012066 -0.106940 -0.045195 -0.171366 0.174860 -0.235442 0.026501 -0.110605 -0.080901 0.111570 -0.014486 -0.158784 0.036137 0.037130 0.101097 0.031781 0.065993 0.012695 0.090362 -0.024215 -0.022577 -0.072135 -0.010881 -0.089762 0.119620 0.182064 -0.039304 -0.171168 0.015700 -0.040848 -0.114191 -0.126917 -0.095163 -0.040314 0.054221 -0.131123 0.153204
0.014887 0.093309 -0.060435 -0.143584 0.204611 0.027452 -0.031452 -0.072763 -0.067789 -0.111351 -0.157408 0.038566 -0.103085 0.037524 0.107927 -0.014545 -0.069704 -0.041488 0.220655 -0.186527 0.117410 -0.062733 -0.006466 0.001536 0.068794 0.065376 -0.172648 0.117084 0.110180 -0.053153 -0.086070 0.069376 0.131027 0.051684 0.036844 0.070456 0.026866 0.071446 0.030361 -0.045499 -0.104697 -0.123458 -0.078727 0.205242 0.008684 -0.089010 0.160228 -0.113049 0.051427 -0.111858
0.007500 0.115212 0.000869 -0.016353 0.093694 -0.000518 -0.038298 0.064878 -0.010368 -0.008758 0.002412 0.000080 -0.001659 0.043163 0.081727 -0.063632 0.087871 -0.022329 -0.119337 0.087781 0.086097 0.013619 0.003986 0.003324 0.055869 0.022585 0.000589 0.083616 0.000514 0.050132 -0.002523 0.108135 -0.005782 -0.030063 -0.002435 -0.141182 -0.002259 0.058335 -0.001883 -0.007479 -0.046869 0.007813 -0.000299 -0.056392 0.000000 0.023328 0.014332 -0.015094 0.015309 -0.031519
-0.216784 0.033918 -0.077381 0.027616 -0.162985 -0.107979 0.035603 0.023611 -0.131186 -0.049351 0.037702 -0.000000 -0.019426 0.040096 -0.171217 -0.096596 0.104493 0.089151 -0.268652 -0.019451 -0.128392 0.083032 -0.167817 -0.047633 -0.005684 -0.146779 0.096178 0.012425 0.058898 0.113574 -0.001822 0.073409 0.005847 -0.103519 -0.000111 -0.063141 0.078347 0.046603 -0.068770 -0.027830 -0.079039 0.102496 -0.074950 -0.021150 0.154453 0.092628 0.117013 -0.098744 -0.085479 0.097275
-0.127844 -0.062085 -0.188486 -0.265121 -0.209784 -0.065938 -0.140194 -0.218983 0.017449 0.039394 -0.185525 -0.123927 -0.204428 0.122638 -0.036914 -0.038064 -0.183185 -0.184348 -0.104225 -0.017426 0.050167 -0.124051 -0.187282 0.000153 -0.302778 -0.187992 -0.182292 -0.190090 -0.208887 -0.022942 -0.078775 0.084726 -0.295891 -0.310167 -0.295360 0.022358 -0.254109 -0.238130 -0.046768 -0.070770 -0.119337 -0.175695 -0.225776 0.012201 -0.108675 -0.023369 0.030159 -0.148422 -0.137280 0.065112
0.009278 0.078983 0.142395 0.104791 -0.055050 -0.040216 0.143194 0.102429 -0.125786 -0.017697 -0.075917 0.019272 -0.025043 0.156832 0.070111 -0.110791 0.005406 -0.067031 0.045117 -0.081129 -0.027249 0.076556 -0.058254 -0.007788 -0.064566 0.077098 -0.039988 -0.063211 0.017768 0.195948 -0.150357 -0.076881 0.136933 0.038006 0.034932 -0.153138 -0.023842 0.063645 -0.095645 0.049375 0.003132 0.000112 0.165678 0.045730 0.131407 0.193694 -0.100505 0.162040 0.090355 0.042565
0.104553 -0.180578 0.073882 -0.180758 -0.255037 -0.071990 -0.033654 -0.106607 0.031405 -0.034217 0.030540 -0.077972 -0.138271 -0.089314 -0.176030 -0.050606 0.058201 -0.087262 0.097752 -0.020875 -0.040502 0.169714 0.120330 0.084628 -0.133361 0.063431 -0.218190 0.209620 -0.027590 -0.002273 -0.090556 0.127474 -0.138027 0.016383 0.002438 0.117501 -0.075620 0.010840 -0.137347 0.041229 -0.075183 0.035044 -0.083105 0.106168 -0.003770 -0.300748 -0.185843 -0.059904 0.141241 0.034795
-0.222936 -0.197837 -0.137948 -0.028426 -0.169053 -0.029976 -0.027939 0.018752 -0.088686 -0.004818 -0.018961 -0.109269 0.003189 0.087762 -0.131476 -0.117555 -0.071064 0.245307 -0.060450 0.078300 -0.250781 0.018493 0.061199 0.025106 -0.035086 0.009624 0.005770 -0.101898 -0.098148 0.017719 -0.148102 0.055432 0.032586 -0.181808 -0.119139 0.069984 -0.002422 0.039563 0.048831 0.065321 0.030432 0.017509 -0.033807 0.047170 0.100776 0.238014 -0.119367 -0.245109 -0.120807 0.020495
0.073440 -0.240991 -0.033692 0.068092 -0.122391 0.049202 0.094512 -0.211942 -0.141148 -0.027436 -0.305820 0.016334 0.064862 -0.030990 -0.131836 -0.060352 -0.221909 -0.287478 -0.021724 0.019508 -0.123167 0.011108 -0.222668 0.004393 -0.093365 -0.138091 -0.209190 0.017559 -0.150476 -0.201569 -0.205806 -0.109962 -0.243881 0.025118 -0.009954 0.043297 -0.209260 -0.246017 -0.110824 -0.122620 -0.178382 -0.164033 -0.128242 0.048720 -0.259074 0.020889 -0.056792 -0.181114 0.040037 0.107871
0.040897 0.192917 0.124243 0.049872 -0.078857 0.192730 0.141619 0.119223 0.125264 -0.061293 -0.077359 -0.186687 -0.018771 -0.095155 -0.050416 -0.008817 -0.254879 -0.120612 -0.130822 -0.108499 -0.128501 -0.068031 -0.153657 0.054756 -0.112380 0.080207 -0.053036 -0.148497 -0.046195 0.164903 0.084499 -0.014116 -0.017709 0.130674 -0.125215 -0.085122 -0.177513 0.116440 0.039385 -0.107550 0.018008 0.056850 -0.052193 0.102124 -0.031897 -0.216717 -0.016270 -0.169186 -0.022920 0.085699
0.061407 -0.046206 -0.100441 0.009930 -0.020524 -0.063763 -0.023787 0.130901 -0.108224 0.016929 0.159565 0.013857 -0.031156 -0.027379 -0.161394 0.021773 -0.075788 -0.046113 0.019225 0.070205 0.199654 -0.026980 0.094466 -0.070049 0.042497 -0.035040 -0.012295 -0.090033 0.045893 -0.185050 -0.067601 0.133470 -0.110250 -0.075380 -0.006108 -0.008880 -0.073532 0.059871 0.088641 0.125739 -0.026760 -0.070501 0.127013 -0.048368 -0.037589 0.051081 0.079648 0.093807 -0.046389 -0.175563
-0.014197 0.034790 0.033137 0.001547 -0.015075 0.003502 -0.027944 -0.048425 0.028231 -0.005206 0.000208 -0.000000 0.020426 -0.043309 -0.049713 0.061927 0.057667 -0.059693 -0.160643 -0.064273 0.146871 -0.143134 0.086978 0.182607 -0.136341 0.103651 -0.043640 -0.127457 -0.007036 -0.037418 -0.020029 0.093928 0.118967 -0.093002 0.051716 0.044677 -0.033242 -0.031791 -0.028364 -0.014293 0.049110 -0.020058 0.018457 -0.015647 -0.000000 0.019449 0.103342 -0.046580 -0.004521 0.150152
-0.094172 0.042455 0.078286 0.076323 -0.313120 0.044094 -0.265627 0.084139 0.121326 -0.092569 -0.179959 -0.080594 -0.081863 -0.164958 -0.084554 -0.032896 -0.193893 -0.101414 0.017804 -0.058490 0.189570 0.012092 -0.084712 0.096195 0.051446 0.127873 -0.186500 0.008428 -0.117376 -0.075225 -0.049991 0.095965 0.015732 -0.005658 -0.065237 0.027280 0.108101 0.064428 0.044037 0.114181 -0.133834 -0.135683 -0.115106 -0.218809 -0.033380 -0.144325 0.017062 -0.164161 -0.019757 0.015781
-0.126926 0.235327 -0.013926 -0.186091 -0.100618 0.055435 -0.040036 0.123971 -0.182621 -0.127078 -0.105356 -0.006682 0.057725 0.254362 0.176150 -0.024889 -0.131554 0.038687 -0.120600 0.030227 0.134821 0.153736 0.250642 -0.060397 0.115715 0.097799 -0.044645 0.177367 -0.011322 0.001933 -0.183229 -0.058919 0.155655 -0.105247 0.003014 0.032851 0.102409 -0.038583 0.127537 0.070738 -0.062147 0.043703 0.052790 0.259865 0.049735 -0.087540 -0.048929 0.281117 -0.069927 -0.006030
-0.192831 -0.099684 -0.076493 0.062133 -0.029691 0.014065 -0.017727 -0.036040 -0.126455 -0.124755 -0.213995 0.073144 -0.031883 -0.046919 -0.022341 0.079203 -0.064330 -0.096888 0.006852 0.144788 -0.115571 -0.188334 -0.160093 0.233338 -0.022356 -0.179421 -0.024430 0.024544 -0.027421 -0.121288 -0.129285 0.129438 -0.118362 -0.082174 -0.016999 -0.164921 0.035913 -0.098954 0.147374 0.124751 -0.163091 0.100447 0.037664 0.128978 0.018466 0.005960 0.083793 0.196917 0.133644 -0.077373
